rorg,rdes,Origin,Dest
17272,16418,Chicago Midway                 ,Baltimore-Washington Internatio
914,1509,Memphis International          ,Baltimore-Washington Internatio
12582,15108,Manchester                     ,Baltimore-Washington Internatio
10965,10531,Miami International            ,Baltimore-Washington Internatio
533,926,General Mitchell International ,Baltimore-Washington Internatio
81,209,Melbourne International        ,Baltimore-Washington Internatio
8447,11166,Minneapolis-St Paul Intl       ,Baltimore-Washington Internatio
3777,3590,New Orleans International      ,Baltimore-Washington Internatio
1124,1594,Myrtle Beach International     ,Baltimore-Washington Internatio
423,663,Albert J Ellis                 ,Baltimore-Washington Internatio
307,72,Metropolitan Oakland Internatio,Baltimore-Washington Internatio
50,25,Will Rogers World              ,Baltimore-Washington Internatio
38334,38483,Chicago O'Hare International   ,Baltimore-Washington Internatio
10542,11134,Norfolk International          ,Baltimore-Washington Internatio
1592,2498,Worcester Regional             ,Baltimore-Washington Internatio
6503,6379,Palm Beach International       ,Baltimore-Washington Internatio
5840,5416,Philadelphia Intl              ,Baltimore-Washington Internatio
15592,12804,Phoenix Sky Harbor Internationa,Baltimore-Washington Internatio
20781,21212,Pittsburgh International       ,Baltimore-Washington Internatio
24665,27043,Theodore F Green State         ,Baltimore-Washington Internatio
187,184,Portland International Jetport ,Baltimore-Washington Internatio
10279,11248,Raleigh-Durham International   ,Baltimore-Washington Internatio
3796,4098,Richmond International         ,Baltimore-Washington Internatio
3485,3662,Roanoke Regional/ Woodrum      ,Baltimore-Washington Internatio
5066,6248,Greater Rochester Int'l        ,Baltimore-Washington Internatio
2652,2775,Southwest Florida International,Baltimore-Washington Internatio
1071,831,San Diego International-Lindber,Baltimore-Washington Internatio
1491,1262,San Antonio International      ,Baltimore-Washington Internatio
7571,9053,Louisville International-Standi,Baltimore-Washington Internatio
92,94,Seattle-Tacoma Intl            ,Baltimore-Washington Internatio
4434,4764,San Francisco International    ,Baltimore-Washington Internatio
69,156,San Jose International         ,Baltimore-Washington Internatio
3637,4411,Luis Munoz Marin International ,Baltimore-Washington Internatio
1204,1196,Salt Lake City Intl            ,Baltimore-Washington Internatio
401,592,Sarasota Bradenton Internationa,Baltimore-Washington Internatio
18859,21279,Lambert-St Louis International ,Baltimore-Washington Internatio
118,163,Stewart                        ,Baltimore-Washington Internatio
4975,4506,Syracuse-Hancock Intl          ,Baltimore-Washington Internatio
17062,17879,Tampa International            ,Baltimore-Washington Internatio
1085,1255,Oneida Cty                     ,Baltimore-Washington Internatio
56,39,William B Hartsfield-Atlanta In,Gallatin                       
1247,1831,Billings Logan Intl            ,Gallatin                       
1,1,Boise Air Terminal             ,Gallatin                       
1390,2568,Bert Mooney                    ,Gallatin                       
4760,4840,Denver Intl                    ,Gallatin                       
114,121,Detroit Metropolitan-Wayne Coun,Gallatin                       
44,42,Great Falls Intl               ,Gallatin                       
1,1,Helena Regional                ,Gallatin                       
1,1,Idaho Falls Regional           ,Gallatin                       
1252,1253,Missoula International         ,Gallatin                       
4985,5982,Minneapolis-St Paul Intl       ,Gallatin                       
299,317,Chicago O'Hare International   ,Gallatin                       
13,10,San Francisco International    ,Gallatin                       
12206,14229,Salt Lake City Intl            ,Gallatin                       
762,907,Bush                           ,Columbia Metropolitan          
30721,33973,William B Hartsfield-Atlanta In,Columbia Metropolitan          
39,54,Gen Edw L Logan Intl           ,Columbia Metropolitan          
871,1008,Baltimore-Washington Internatio,Columbia Metropolitan          
1130,1371,Charleston AFB/International   ,Columbia Metropolitan          
14644,16526,Charlotte/Douglas International,Columbia Metropolitan          
3146,3411,Cincinnati Northern Kentucky In,Columbia Metropolitan          
49,74,Ronald Reagan Washington Nation,Columbia Metropolitan          
2133,2545,Dallas-Fort Worth International,Columbia Metropolitan          
230,378,Detroit Metropolitan-Wayne Coun,Columbia Metropolitan          
3302,4389,Newark Intl                    ,Columbia Metropolitan          
0,0,Fayetteville Municipal         ,Columbia Metropolitan          
0,0,Fort Lauderdale-Hollywood Int'l,Columbia Metropolitan          
224,416,Piedmont Triad International   ,Columbia Metropolitan          
4,14,Greenville-Spartanburg         ,Columbia Metropolitan          
3205,4005,Washington Dulles International,Columbia Metropolitan          
934,1325,George Bush Intercontinental   ,Columbia Metropolitan          
7,8,John F Kennedy Intl            ,Columbia Metropolitan          
1865,2024,LaGuardia                      ,Columbia Metropolitan          
178,225,Orlando International          ,Columbia Metropolitan          
171,301,Memphis International          ,Columbia Metropolitan          
0,0,New Orleans International      ,Columbia Metropolitan          
0,1,Myrtle Beach International     ,Columbia Metropolitan          
3856,4201,Chicago O'Hare International   ,Columbia Metropolitan          
658,523,Philadelphia Intl              ,Columbia Metropolitan          
0,0,Pittsburgh International       ,Columbia Metropolitan          
1913,1941,Raleigh-Durham International   ,Columbia Metropolitan          
0,0,Southwest Florida International,Columbia Metropolitan          
82,88,Savannah International         ,Columbia Metropolitan          
177,174,Tampa International            ,Columbia Metropolitan          
7622,8658,William B Hartsfield-Atlanta In,Akron-Canton Regional          
51,68,Nashville International        ,Akron-Canton Regional          
730,929,Gen Edw L Logan Intl           ,Akron-Canton Regional          
253,275,Cleveland-Hopkins Intl         ,Akron-Canton Regional          
733,749,Charlotte/Douglas International,Akron-Canton Regional          
209,451,Port Columbus Intl             ,Akron-Canton Regional          
2,13,Yeager                         ,Akron-Canton Regional          
2708,3317,Cincinnati Northern Kentucky In,Akron-Canton Regional          
3047,2875,James M Cox Dayton Intl        ,Akron-Canton Regional          
999,1023,Denver Intl                    ,Akron-Canton Regional          
427,564,Detroit Metropolitan-Wayne Coun,Akron-Canton Regional          
86,93,Fort Lauderdale-Hollywood Int'l,Akron-Canton Regional          
115,183,Fort Wayne International       ,Akron-Canton Regional          
87,57,Indianapolis International     ,Akron-Canton Regional          
90,70,McCarran International         ,Akron-Canton Regional          
1614,2028,LaGuardia                      ,Akron-Canton Regional          
534,693,Orlando International          ,Akron-Canton Regional          
5231,5115,Chicago O'Hare International   ,Akron-Canton Regional          
312,213,Philadelphia Intl              ,Akron-Canton Regional          
4665,3597,Pittsburgh International       ,Akron-Canton Regional          
50,76,Southwest Florida International,Akron-Canton Regional          
257,465,Tampa International            ,Akron-Canton Regional          
2043,1916,Los Angeles International      ,Buchanan                       
1,0,Meadows                        ,Cedar City Muni                
1,0,Burbank-Glendale-Pasadena      ,Cedar City Muni                
1,0,Denver Intl                    ,Cedar City Muni                
1,0,Fresno Yosemite International  ,Cedar City Muni                
0,0,Walker                         ,Cedar City Muni                
3,0,Los Angeles International      ,Cedar City Muni                
2,0,Phoenix Sky Harbor Internationa,Cedar City Muni                
0,0,San Diego International-Lindber,Cedar City Muni                
13,27,St George Muni                 ,Cedar City Muni                
825,1120,Salt Lake City Intl            ,Cedar City Muni                
0,0,John Wayne /Orange Co          ,Cedar City Muni                
0,0,Tucson International           ,Cedar City Muni                
2587,4134,Ted Stevens Anchorage Internati,Merle K (Mudhole) Smith        
2294,3191,Yakutat                        ,Merle K (Mudhole) Smith        
683,812,Arcata                         ,Jack McNamara                  
1,1,Redding Municipal              ,Jack McNamara                  
959,1142,San Francisco International    ,Jack McNamara                  
55,22,Sacramento International       ,Jack McNamara                  
0,1,Bush                           ,Lovell                         
14525,17576,William B Hartsfield-Atlanta In,Lovell                         
1231,1236,Nashville International        ,Lovell                         
5941,5878,Charlotte/Douglas International,Lovell                         
1518,1947,Cincinnati Northern Kentucky In,Lovell                         
368,407,Dallas-Fort Worth International,Lovell                         
1,0,Bishop                         ,Lovell                         
0,1,Gainesville Regional           ,Lovell                         
0,1,Kent County International      ,Lovell                         
590,436,George Bush Intercontinental   ,Lovell                         
1,1,Key                            ,Lovell                         
789,1328,Memphis International          ,Lovell                         
1,1,Montgomery Regional Apt        ,Lovell                         
0,1,Eppley Airfield                ,Lovell                         
