rorg,rdes,Origin,Dest
4496,4824,Newark Intl                    ,Salt Lake City Intl            
88,74,Fairbanks International        ,Salt Lake City Intl            
195,487,Hector International           ,Salt Lake City Intl            
4177,5687,Fresno Yosemite International  ,Salt Lake City Intl            
4494,6536,Glacier Park Intl              ,Salt Lake City Intl            
516,596,Fort Lauderdale-Hollywood Int'l,Salt Lake City Intl            
282,530,Joe Foss                       ,Salt Lake City Intl            
9574,13499,Spokane Intl                   ,Salt Lake City Intl            
2935,3714,Walker                         ,Salt Lake City Intl            
4979,7278,Great Falls Intl               ,Salt Lake City Intl            
12,13,Gunnison County                ,Salt Lake City Intl            
462,579,Yampa Valley                   ,Salt Lake City Intl            
5494,7993,Helena Regional                ,Salt Lake City Intl            
587,836,Honolulu International         ,Salt Lake City Intl            
16,11,William P Hobby                ,Salt Lake City Intl            
5538,6907,Washington Dulles International,Salt Lake City Intl            
12676,14540,George Bush Intercontinental   ,Salt Lake City Intl            
50,64,Wichita Mid-Continent          ,Salt Lake City Intl            
8103,12196,Idaho Falls Regional           ,Salt Lake City Intl            
8318,10157,Jackson Hole                   ,Salt Lake City Intl            
10803,10464,John F Kennedy Intl            ,Salt Lake City Intl            
49,88,Kona International At Keahole  ,Salt Lake City Intl            
37048,44827,McCarran International         ,Salt Lake City Intl            
44980,46168,Los Angeles International      ,Salt Lake City Intl            
56,50,LaGuardia                      ,Salt Lake City Intl            
2392,2579,Long Beach (Daugherty )        ,Salt Lake City Intl            
419,494,Adams                          ,Salt Lake City Intl            
622,839,Lewiston-Nez Perce County      ,Salt Lake City Intl            
13152,16285,Kansas City International      ,Salt Lake City Intl            
6746,6918,Orlando International          ,Salt Lake City Intl            
1269,907,Chicago Midway                 ,Salt Lake City Intl            
360,429,Memphis International          ,Salt Lake City Intl            
1020,1336,Rogue Valley International     ,Salt Lake City Intl            
96,129,Miami International            ,Salt Lake City Intl            
162,321,General Mitchell International ,Salt Lake City Intl            
472,491,Monterey Peninsula             ,Salt Lake City Intl            
7830,10283,Missoula International         ,Salt Lake City Intl            
22696,27159,Minneapolis-St Paul Intl       ,Salt Lake City Intl            
3690,4795,New Orleans International      ,Salt Lake City Intl            
201,249,Montrose Regional              ,Salt Lake City Intl            
15948,18279,Metropolitan Oakland Internatio,Salt Lake City Intl            
5,5,Ogden-Hinckley                 ,Salt Lake City Intl            
177,251,Kahului                        ,Salt Lake City Intl            
6353,8433,Will Rogers World              ,Salt Lake City Intl            
4392,6255,Eppley Airfield                ,Salt Lake City Intl            
10049,12495,Ontario International          ,Salt Lake City Intl            
34422,34931,Chicago O'Hare International   ,Salt Lake City Intl            
17274,19919,Portland Intl                  ,Salt Lake City Intl            
3011,3195,Philadelphia Intl              ,Salt Lake City Intl            
40440,48718,Phoenix Sky Harbor Internationa,Salt Lake City Intl            
1716,2745,Pocatello Regional             ,Salt Lake City Intl            
195,208,Pittsburgh International       ,Salt Lake City Intl            
6632,9304,Tri-Cities                     ,Salt Lake City Intl            
2091,2828,Palm Springs International     ,Salt Lake City Intl            
0,0,Provo Muni                     ,Salt Lake City Intl            
1809,3212,Rapid City Regional            ,Salt Lake City Intl            
775,1030,Roberts                        ,Salt Lake City Intl            
174,478,Raleigh-Durham International   ,Salt Lake City Intl            
12504,16256,Reno/Tahoe International       ,Salt Lake City Intl            
13615,16835,San Diego International-Lindber,Salt Lake City Intl            
3582,5154,San Antonio International      ,Salt Lake City Intl            
1116,1694,Santa Barbara Municipal        ,Salt Lake City Intl            
184,159,San Luis Obispo Co-McChesney   ,Salt Lake City Intl            
3,3,Louisville International-Standi,Salt Lake City Intl            
24186,26988,Seattle-Tacoma Intl            ,Salt Lake City Intl            
27383,32136,San Francisco International    ,Salt Lake City Intl            
27,81,Springfield-Branson Regional   ,Salt Lake City Intl            
3639,4833,St George Muni                 ,Salt Lake City Intl            
12387,14987,San Jose International         ,Salt Lake City Intl            
203,183,McNary Fld                     ,Salt Lake City Intl            
10619,14553,Sacramento International       ,Salt Lake City Intl            
12583,13631,John Wayne /Orange Co          ,Salt Lake City Intl            
18496,20398,Lambert-St Louis International ,Salt Lake City Intl            
3608,5034,Friedman Memorial              ,Salt Lake City Intl            
422,712,Tampa International            ,Salt Lake City Intl            
3553,5705,Tulsa International            ,Salt Lake City Intl            
4232,5885,Tucson International           ,Salt Lake City Intl            
3018,3936,Joslin Field - Magic Valley    ,Salt Lake City Intl            
240,388,Yellowstone                    ,Salt Lake City Intl            
309,435,Northwest Arkansas Regional    ,Salt Lake City Intl            
277,490,Yakima Air Terminal            ,Salt Lake City Intl            
134,123,Yuma MCAS-Yuma International   ,Salt Lake City Intl            
152,539,Salt Lake City Intl            ,McNary Fld                     
188,291,Albuquerque International      ,Sacramento International       
751,1135,Arcata                         ,Sacramento International       
5106,4472,William B Hartsfield-Atlanta In,Sacramento International       
12,24,Meadows                        ,Sacramento International       
1,0,Boise Air Terminal             ,Sacramento International       
18587,23529,Burbank-Glendale-Pasadena      ,Sacramento International       
35,25,Jack McNamara                  ,Sacramento International       
3,2,Chico Municipal                ,Sacramento International       
261,373,City of Colorado Springs Muni  ,Sacramento International       
1,1,Cincinnati Northern Kentucky In,Sacramento International       
19747,22090,Denver Intl                    ,Sacramento International       
22612,20609,Dallas-Fort Worth International,Sacramento International       
2,0,Mahlon Sweet                   ,Sacramento International       
53,56,Newark Intl                    ,Sacramento International       
3,3,Fresno Yosemite International  ,Sacramento International       
226,234,Spokane Intl                   ,Sacramento International       
701,947,Honolulu International         ,Sacramento International       
1103,1131,Washington Dulles International,Sacramento International       
3022,3372,George Bush Intercontinental   ,Sacramento International       
899,853,John F Kennedy Intl            ,Sacramento International       
19714,23804,McCarran International         ,Sacramento International       
43384,46959,Los Angeles International      ,Sacramento International       
628,653,Long Beach (Daugherty )        ,Sacramento International       
1426,1325,Kansas City International      ,Sacramento International       
1105,842,Chicago Midway                 ,Sacramento International       
4,0,Rogue Valley International     ,Sacramento International       
6872,8001,Minneapolis-St Paul Intl       ,Sacramento International       
428,565,Metropolitan Oakland Internatio,Sacramento International       
251,243,Kahului                        ,Sacramento International       
160,123,Will Rogers World              ,Sacramento International       
21720,26345,Ontario International          ,Sacramento International       
20263,18000,Chicago O'Hare International   ,Sacramento International       
12970,15186,Portland Intl                  ,Sacramento International       
22786,25606,Phoenix Sky Harbor Internationa,Sacramento International       
796,431,Pittsburgh International       ,Sacramento International       
58,52,Palm Springs International     ,Sacramento International       
3,2,Redding Municipal              ,Sacramento International       
0,0,Roberts                        ,Sacramento International       
373,419,Reno/Tahoe International       ,Sacramento International       
29523,32921,San Diego International-Lindber,Sacramento International       
192,190,San Antonio International      ,Sacramento International       
47,89,Santa Barbara Municipal        ,Sacramento International       
1,1,Louisville International-Standi,Sacramento International       
21769,27256,Seattle-Tacoma Intl            ,Sacramento International       
7028,8471,San Francisco International    ,Sacramento International       
868,828,San Jose International         ,Sacramento International       
13943,16596,Salt Lake City Intl            ,Sacramento International       
14210,20669,John Wayne /Orange Co          ,Sacramento International       
3235,3634,Lambert-St Louis International ,Sacramento International       
123,97,Tulsa International            ,Sacramento International       
280,238,Tucson International           ,Sacramento International       
2519,3351,Los Angeles International      ,Santa Maria Pub/Capt G Allan Ha
1,0,Monterey Peninsula             ,Santa Maria Pub/Capt G Allan Ha
0,0,Santa Barbara Municipal        ,Santa Maria Pub/Capt G Allan Ha
1,0,San Luis Obispo Co-McChesney   ,Santa Maria Pub/Capt G Allan Ha
11,0,San Francisco International    ,Santa Maria Pub/Capt G Allan Ha
0,0,San Jose International         ,Santa Maria Pub/Capt G Allan Ha
1,0,Albuquerque International      ,John Wayne /Orange Co          
7034,6954,William B Hartsfield-Atlanta In,John Wayne /Orange Co          
28,105,Austin-Bergstrom International ,John Wayne /Orange Co          
23,92,Meadows                        ,John Wayne /Orange Co          
64,109,Burbank-Glendale-Pasadena      ,John Wayne /Orange Co          
1,0,MC Clellan-Palomar Airport     ,John Wayne /Orange Co          
724,718,Cincinnati Northern Kentucky In,John Wayne /Orange Co          
18645,18978,Denver Intl                    ,John Wayne /Orange Co          
34615,34739,Dallas-Fort Worth International,John Wayne /Orange Co          
3477,3571,Detroit Metropolitan-Wayne Coun,John Wayne /Orange Co          
3326,4224,Newark Intl                    ,John Wayne /Orange Co          
0,0,Fresno Yosemite International  ,John Wayne /Orange Co          
290,348,Honolulu International         ,John Wayne /Orange Co          
210,121,Washington Dulles International,John Wayne /Orange Co          
9558,10440,George Bush Intercontinental   ,John Wayne /Orange Co          
543,591,John F Kennedy Intl            ,John Wayne /Orange Co          
373,369,Kona International At Keahole  ,John Wayne /Orange Co          
14342,23760,McCarran International         ,John Wayne /Orange Co          
2890,4076,Los Angeles International      ,John Wayne /Orange Co          
9,13,Lihue                          ,John Wayne /Orange Co          
402,297,Chicago Midway                 ,John Wayne /Orange Co          
63,89,Memphis International          ,John Wayne /Orange Co          
1,0,Modesto City-County-Harry Sham ,John Wayne /Orange Co          
7303,9742,Minneapolis-St Paul Intl       ,John Wayne /Orange Co          
24996,34595,Metropolitan Oakland Internatio,John Wayne /Orange Co          
313,347,Kahului                        ,John Wayne /Orange Co          
244,280,Ontario International          ,John Wayne /Orange Co          
30428,28436,Chicago O'Hare International   ,John Wayne /Orange Co          
4593,7417,Portland Intl                  ,John Wayne /Orange Co          
52,44,Philadelphia Intl              ,John Wayne /Orange Co          
26503,34989,Phoenix Sky Harbor Internationa,John Wayne /Orange Co          
3495,2874,Pittsburgh International       ,John Wayne /Orange Co          
85,167,Palm Springs International     ,John Wayne /Orange Co          
446,846,Reno/Tahoe International       ,John Wayne /Orange Co          
397,540,San Diego International-Lindber,John Wayne /Orange Co          
12357,19040,Seattle-Tacoma Intl            ,John Wayne /Orange Co          
28841,34873,San Francisco International    ,John Wayne /Orange Co          
22643,31013,San Jose International         ,John Wayne /Orange Co          
13011,14844,Salt Lake City Intl            ,John Wayne /Orange Co          
11793,18681,Sacramento International       ,John Wayne /Orange Co          
6550,7099,Lambert-St Louis International ,John Wayne /Orange Co          
212,522,Tucson International           ,John Wayne /Orange Co          
171,212,William B Hartsfield-Atlanta In,Moore County                   
0,0,Austin-Bergstrom International ,Capital                        
2,0,Yeager                         ,Capital                        
194,215,Washington Dulles International,Capital                        
1,0,Wichita Mid-Continent          ,Capital                        
0,0,Minneapolis-St Paul Intl       ,Capital                        
0,0,Will Rogers World              ,Capital                        
2064,1938,Chicago O'Hare International   ,Capital                        
1,0,San Antonio International      ,Capital                        
1,0,Savannah International         ,Capital                        
1,0,Louisville International-Standi,Capital                        
0,0,Springfield-Branson Regional   ,Capital                        
0,0,Lambert-St Louis International ,Capital                        
1969,3402,Guam International             ,Tinian International Airport   
3671,5503,Dallas-Fort Worth International,Sheppard AFB/Wichita Falls Muni
1,0,Salt Lake City Intl            ,Sheppard AFB/Wichita Falls Muni
22996,26697,William B Hartsfield-Atlanta In,Sarasota Bradenton Internationa
47,41,Nashville International        ,Sarasota Bradenton Internationa
89,168,Gen Edw L Logan Intl           ,Sarasota Bradenton Internationa
529,580,Baltimore-Washington Internatio,Sarasota Bradenton Internationa
831,1019,Cleveland-Hopkins Intl         ,Sarasota Bradenton Internationa
8617,8557,Charlotte/Douglas International,Sarasota Bradenton Internationa
4548,4445,Cincinnati Northern Kentucky In,Sarasota Bradenton Internationa
62,53,Ronald Reagan Washington Nation,Sarasota Bradenton Internationa
964,630,Dallas-Fort Worth International,Sarasota Bradenton Internationa
4351,5038,Detroit Metropolitan-Wayne Coun,Sarasota Bradenton Internationa
4723,5459,Newark Intl                    ,Sarasota Bradenton Internationa
1,0,Key West International         ,Sarasota Bradenton Internationa
20,86,Fort Lauderdale-Hollywood Int'l,Sarasota Bradenton Internationa
117,141,Washington Dulles International,Sarasota Bradenton Internationa
804,595,George Bush Intercontinental   ,Sarasota Bradenton Internationa
283,422,Indianapolis International     ,Sarasota Bradenton Internationa
376,505,John F Kennedy Intl            ,Sarasota Bradenton Internationa
659,714,LaGuardia                      ,Sarasota Bradenton Internationa
4207,4947,Orlando International          ,Sarasota Bradenton Internationa
931,1123,Chicago Midway                 ,Sarasota Bradenton Internationa
430,695,Memphis International          ,Sarasota Bradenton Internationa
139,339,Miami International            ,Sarasota Bradenton Internationa
32,58,Minneapolis-St Paul Intl       ,Sarasota Bradenton Internationa
884,920,Chicago O'Hare International   ,Sarasota Bradenton Internationa
280,645,Palm Beach International       ,Sarasota Bradenton Internationa
2054,1850,Philadelphia Intl              ,Sarasota Bradenton Internationa
1472,1187,Pittsburgh International       ,Sarasota Bradenton Internationa
2933,2741,Raleigh-Durham International   ,Sarasota Bradenton Internationa
1,0,Greater Rochester Int'l        ,Sarasota Bradenton Internationa
5456,6853,Southwest Florida International,Sarasota Bradenton Internationa
1,1,Savannah International         ,Sarasota Bradenton Internationa
1,1,Luis Munoz Marin International ,Sarasota Bradenton Internationa
3207,3041,Lambert-St Louis International ,Sarasota Bradenton Internationa
756,1002,Tampa International            ,Sarasota Bradenton Internationa
9554,13933,Albuquerque International      ,Lambert-St Louis International 
46,122,Waterloo Municipal             ,Lambert-St Louis International 
238,241,Ted Stevens Anchorage Internati,Lambert-St Louis International 
32477,40895,William B Hartsfield-Atlanta In,Lambert-St Louis International 
1994,5383,Austin-Bergstrom International ,Lambert-St Louis International 
4100,8519,Bradley International          ,Lambert-St Louis International 
896,1291,Birmingham International       ,Lambert-St Louis International 
5505,11982,Nashville International        ,Lambert-St Louis International 
12087,16421,Gen Edw L Logan Intl           ,Lambert-St Louis International 
730,902,Burbank-Glendale-Pasadena      ,Lambert-St Louis International 
17650,20001,Baltimore-Washington Internatio,Lambert-St Louis International 
3796,10094,Eastern Iowa                   ,Lambert-St Louis International 
16590,22903,Cleveland-Hopkins Intl         ,Lambert-St Louis International 
12665,17510,Charlotte/Douglas International,Lambert-St Louis International 
11654,17421,Port Columbus Intl             ,Lambert-St Louis International 
186,825,University of Illinois-Willard ,Lambert-St Louis International 
2917,5726,City of Colorado Springs Muni  ,Lambert-St Louis International 
8853,15652,Cincinnati Northern Kentucky In,Lambert-St Louis International 
3278,2614,Dallas Love                    ,Lambert-St Louis International 
5445,10606,James M Cox Dayton Intl        ,Lambert-St Louis International 
16459,20420,Ronald Reagan Washington Nation,Lambert-St Louis International 
24550,27638,Denver Intl                    ,Lambert-St Louis International 
2276,3204,Detroit City                   ,Lambert-St Louis International 
31680,41054,Dallas-Fort Worth International,Lambert-St Louis International 
3931,10665,Des Moines International       ,Lambert-St Louis International 
32053,40432,Detroit Metropolitan-Wayne Coun,Lambert-St Louis International 
127,300,El Paso International          ,Lambert-St Louis International 
0,0,Evansville Regional            ,Lambert-St Louis International 
15978,21553,Newark Intl                    ,Lambert-St Louis International 
1,0,Hector International           ,Lambert-St Louis International 
5653,7657,Fort Lauderdale-Hollywood Int'l,Lambert-St Louis International 
1563,4038,Joe Foss                       ,Lambert-St Louis International 
77,283,Kent County International      ,Lambert-St Louis International 
155,272,Yampa Valley                   ,Lambert-St Louis International 
1605,2123,Honolulu International         ,Lambert-St Louis International 
24063,28622,William P Hobby                ,Lambert-St Louis International 
0,0,Huntsville International       ,Lambert-St Louis International 
3864,8048,Washington Dulles International,Lambert-St Louis International 
11103,14613,George Bush Intercontinental   ,Lambert-St Louis International 
4172,10939,Wichita Mid-Continent          ,Lambert-St Louis International 
15682,22669,Indianapolis International     ,Lambert-St Louis International 
441,841,Jackson International          ,Lambert-St Louis International 
2017,5605,Jacksonville International     ,Lambert-St Louis International 
10174,10590,John F Kennedy Intl            ,Lambert-St Louis International 
11663,15224,McCarran International         ,Lambert-St Louis International 
14916,18501,Los Angeles International      ,Lambert-St Louis International 
1,1,Lubbock International          ,Lambert-St Louis International 
66,409,Blue Grass                     ,Lambert-St Louis International 
14314,18512,LaGuardia                      ,Lambert-St Louis International 
246,314,Long Beach (Daugherty )        ,Lambert-St Louis International 
13532,22633,Adams                          ,Lambert-St Louis International 
2063,5552,Lincoln Municipal              ,Lambert-St Louis International 
0,0,La Crosse Municipal            ,Lambert-St Louis International 
28618,41040,Kansas City International      ,Lambert-St Louis International 
15397,19140,Orlando International          ,Lambert-St Louis International 
307,1187,Harrisburg Intl                ,Lambert-St Louis International 
41108,47698,Chicago Midway                 ,Lambert-St Louis International 
6312,10037,Memphis International          ,Lambert-St Louis International 
8255,12034,Miami International            ,Lambert-St Louis International 
6231,12433,General Mitchell International ,Lambert-St Louis International 
3383,8211,Quad City                      ,Lambert-St Louis International 
413,1486,Dane County Regional           ,Lambert-St Louis International 
18978,32519,Minneapolis-St Paul Intl       ,Lambert-St Louis International 
5865,10847,New Orleans International      ,Lambert-St Louis International 
331,371,Kahului                        ,Lambert-St Louis International 
12005,19113,Will Rogers World              ,Lambert-St Louis International 
9080,15520,Eppley Airfield                ,Lambert-St Louis International 
3090,5344,Ontario International          ,Lambert-St Louis International 
54503,60145,Chicago O'Hare International   ,Lambert-St Louis International 
2476,6120,Norfolk International          ,Lambert-St Louis International 
1349,2256,Palm Beach International       ,Lambert-St Louis International 
2715,4991,Portland Intl                  ,Lambert-St Louis International 
10957,15510,Philadelphia Intl              ,Lambert-St Louis International 
31095,34390,Phoenix Sky Harbor Internationa,Lambert-St Louis International 
726,2675,Greater Peoria Regional        ,Lambert-St Louis International 
14446,19337,Pittsburgh International       ,Lambert-St Louis International 
148,226,Palm Springs International     ,Lambert-St Louis International 
3528,8473,Raleigh-Durham International   ,Lambert-St Louis International 
625,1001,Richmond International         ,Lambert-St Louis International 
661,1441,Reno/Tahoe International       ,Lambert-St Louis International 
2,0,Roanoke Regional/ Woodrum      ,Lambert-St Louis International 
3117,5364,Southwest Florida International,Lambert-St Louis International 
6712,9644,San Diego International-Lindber,Lambert-St Louis International 
4401,9610,San Antonio International      ,Lambert-St Louis International 
11340,18952,Louisville International-Standi,Lambert-St Louis International 
9442,12596,Seattle-Tacoma Intl            ,Lambert-St Louis International 
10690,14225,San Francisco International    ,Lambert-St Louis International 
3270,7806,Springfield-Branson Regional   ,Lambert-St Louis International 
987,2676,Shreveport Regional            ,Lambert-St Louis International 
3102,5872,San Jose International         ,Lambert-St Louis International 
784,1150,Luis Munoz Marin International ,Lambert-St Louis International 
15543,19324,Salt Lake City Intl            ,Lambert-St Louis International 
1863,3068,Sacramento International       ,Lambert-St Louis International 
3507,5593,John Wayne /Orange Co          ,Lambert-St Louis International 
1109,2342,Sarasota Bradenton Internationa,Lambert-St Louis International 
81,212,Sioux Gateway                  ,Lambert-St Louis International 
823,2025,Syracuse-Hancock Intl          ,Lambert-St Louis International 
175,865,Toledo Express                 ,Lambert-St Louis International 
10140,14058,Tampa International            ,Lambert-St Louis International 
12467,21326,Tulsa International            ,Lambert-St Louis International 
1060,1688,Tucson International           ,Lambert-St Louis International 
747,2462,McGhee-Tyson                   ,Lambert-St Louis International 
6017,5484,William B Hartsfield-Atlanta In,Cyril E. King                  
311,300,Gen Edw L Logan Intl           ,Cyril E. King                  
1490,1368,Charlotte/Douglas International,Cyril E. King                  
14,29,Detroit Metropolitan-Wayne Coun,Cyril E. King                  
1261,1901,Newark Intl                    ,Cyril E. King                  
265,304,Washington Dulles International,Cyril E. King                  
2934,3981,John F Kennedy Intl            ,Cyril E. King                  
13,21,LaGuardia                      ,Cyril E. King                  
282,279,Orlando International          ,Cyril E. King                  
4363,5325,Miami International            ,Cyril E. King                  
234,264,Chicago O'Hare International   ,Cyril E. King                  
1992,1679,Philadelphia Intl              ,Cyril E. King                  
715,741,Raleigh-Durham International   ,Cyril E. King                  
2768,3898,Luis Munoz Marin International ,Cyril E. King                  
973,1315,Henry E. Rohlsen               ,Cyril E. King                  
137,147,William B Hartsfield-Atlanta In,Henry E. Rohlsen               
138,107,Charlotte/Douglas International,Henry E. Rohlsen               
112,86,John F Kennedy Intl            ,Henry E. Rohlsen               
1,0,Orlando International          ,Henry E. Rohlsen               
1948,2800,Miami International            ,Henry E. Rohlsen               
121,128,Raleigh-Durham International   ,Henry E. Rohlsen               
981,1515,Luis Munoz Marin International ,Henry E. Rohlsen               
5564,6980,Cyril E. King                  ,Henry E. Rohlsen               
37,40,Boise Air Terminal             ,Friedman Memorial              
10,1,Los Angeles International      ,Friedman Memorial              
4612,5966,Salt Lake City Intl            ,Friedman Memorial              
2,1,Joslin Field - Magic Valley    ,Friedman Memorial              
360,428,Eastern Iowa                   ,Sioux Gateway                  
60,87,Denver Intl                    ,Sioux Gateway                  
11,12,Hector International           ,Sioux Gateway                  
34,256,Joe Foss                       ,Sioux Gateway                  
2041,2845,Lincoln Municipal              ,Sioux Gateway                  
152,303,Quad City                      ,Sioux Gateway                  
1424,2005,Minneapolis-St Paul Intl       ,Sioux Gateway                  
161,312,Eppley Airfield                ,Sioux Gateway                  
179,138,Chicago O'Hare International   ,Sioux Gateway                  
231,363,Phoenix Sky Harbor Internationa,Sioux Gateway                  
23,19,Rapid City Regional            ,Sioux Gateway                  
1,0,Salt Lake City Intl            ,Sioux Gateway                  
706,1190,Lambert-St Louis International ,Sioux Gateway                  
11,29,Albany Cty                     ,Stewart                        
5217,5372,William B Hartsfield-Atlanta In,Stewart                        
0,1,Bradley International          ,Stewart                        
178,349,Bangor International           ,Stewart                        
0,0,Gen Edw L Logan Intl           ,Stewart                        
2,2,Buffalo Niagara Intl           ,Stewart                        
149,140,Baltimore-Washington Internatio,Stewart                        
536,553,Charlotte/Douglas International,Stewart                        
1768,2116,Cincinnati Northern Kentucky In,Stewart                        
85,97,Dallas-Fort Worth International,Stewart                        
369,459,Detroit Metropolitan-Wayne Coun,Stewart                        
1,4,Newark Intl                    ,Stewart                        
360,577,Fort Lauderdale-Hollywood Int'l,Stewart                        
2,2,Westchester Cty                ,Stewart                        
660,1032,Washington Dulles International,Stewart                        
1,1,Indianapolis International     ,Stewart                        
1,0,Long Island - MacArthur        ,Stewart                        
0,1,John F Kennedy Intl            ,Stewart                        
9,12,LaGuardia                      ,Stewart                        
495,642,Orlando International          ,Stewart                        
1,0,Miami International            ,Stewart                        
9060,10275,Chicago O'Hare International   ,Stewart                        
153,180,Palm Beach International       ,Stewart                        
87,106,Philadelphia Intl              ,Stewart                        
3639,2836,Pittsburgh International       ,Stewart                        
2492,2595,Raleigh-Durham International   ,Stewart                        
1,2,Greater Rochester Int'l        ,Stewart                        
170,193,Tampa International            ,Stewart                        
103,131,Albany Cty                     ,Syracuse-Hancock Intl          
9744,10287,William B Hartsfield-Atlanta In,Syracuse-Hancock Intl          
1966,1922,Bradley International          ,Syracuse-Hancock Intl          
37,155,Bangor International           ,Syracuse-Hancock Intl          
4794,5325,Gen Edw L Logan Intl           ,Syracuse-Hancock Intl          
217,356,Burlington International       ,Syracuse-Hancock Intl          
2079,2201,Buffalo Niagara Intl           ,Syracuse-Hancock Intl          
4784,4686,Baltimore-Washington Internatio,Syracuse-Hancock Intl          
2577,3170,Cleveland-Hopkins Intl         ,Syracuse-Hancock Intl          
5430,4740,Charlotte/Douglas International,Syracuse-Hancock Intl          
5681,6536,Cincinnati Northern Kentucky In,Syracuse-Hancock Intl          
1,1,James M Cox Dayton Intl        ,Syracuse-Hancock Intl          
8299,8427,Ronald Reagan Washington Nation,Syracuse-Hancock Intl          
465,497,Dallas-Fort Worth International,Syracuse-Hancock Intl          
9935,14004,Detroit Metropolitan-Wayne Coun,Syracuse-Hancock Intl          
519,552,Elmira/Corning Regional        ,Syracuse-Hancock Intl          
9221,10717,Newark Intl                    ,Syracuse-Hancock Intl          
84,78,Fort Lauderdale-Hollywood Int'l,Syracuse-Hancock Intl          
2041,2023,Washington Dulles International,Syracuse-Hancock Intl          
1068,1124,Long Island - MacArthur        ,Syracuse-Hancock Intl          
668,456,Tompkins Cty                   ,Syracuse-Hancock Intl          
4670,4931,John F Kennedy Intl            ,Syracuse-Hancock Intl          
9996,8715,LaGuardia                      ,Syracuse-Hancock Intl          
2217,2139,Orlando International          ,Syracuse-Hancock Intl          
25194,25968,Chicago O'Hare International   ,Syracuse-Hancock Intl          
13662,13351,Philadelphia Intl              ,Syracuse-Hancock Intl          
11959,12437,Pittsburgh International       ,Syracuse-Hancock Intl          
0,1,Theodore F Green State         ,Syracuse-Hancock Intl          
2416,2940,Raleigh-Durham International   ,Syracuse-Hancock Intl          
7160,8171,Greater Rochester Int'l        ,Syracuse-Hancock Intl          
12,14,Luis Munoz Marin International ,Syracuse-Hancock Intl          
1313,1826,Lambert-St Louis International ,Syracuse-Hancock Intl          
521,532,Tampa International            ,Syracuse-Hancock Intl          
586,536,Oneida Cty                     ,Syracuse-Hancock Intl          
124,223,Phoenix Sky Harbor Internationa,Telluride Regional             
22254,24113,William B Hartsfield-Atlanta In,Tallahassee Regional           
5765,5879,Charlotte/Douglas International,Tallahassee Regional           
391,453,Cincinnati Northern Kentucky In,Tallahassee Regional           
280,615,Dallas-Fort Worth International,Tallahassee Regional           
185,220,Fort Lauderdale-Hollywood Int'l,Tallahassee Regional           
6,7,Gainesville Regional           ,Tallahassee Regional           
0,0,Washington Dulles International,Tallahassee Regional           
1385,1213,George Bush Intercontinental   ,Tallahassee Regional           
113,313,John F Kennedy Intl            ,Tallahassee Regional           
2642,3414,Orlando International          ,Tallahassee Regional           
447,561,Memphis International          ,Tallahassee Regional           
3779,4577,Miami International            ,Tallahassee Regional           
15,43,Palm Beach International       ,Tallahassee Regional           
1,1,Panama City-Bay County Internat,Tallahassee Regional           
4617,5780,Tampa International            ,Tallahassee Regional           
6284,7457,William B Hartsfield-Atlanta In,Toledo Express                 
0,0,Lovell                         ,Toledo Express                 
2601,3003,Cincinnati Northern Kentucky In,Toledo Express                 
1770,1623,James M Cox Dayton Intl        ,Toledo Express                 
29,46,Dallas-Fort Worth International,Toledo Express                 
1725,2222,Fort Wayne International       ,Toledo Express                 
1,0,Kent County International      ,Toledo Express                 
4019,4412,Chicago O'Hare International   ,Toledo Express                 
7680,7662,Pittsburgh International       ,Toledo Express                 
345,807,Lambert-St Louis International ,Toledo Express                 
1561,1258,Albuquerque International      ,Tampa International            
234,139,Albany Cty                     ,Tampa International            
375,487,Naples Municipal               ,Tampa International            
58343,60645,William B Hartsfield-Atlanta In,Tampa International            
1708,1457,Austin-Bergstrom International ,Tampa International            
5521,5460,Bradley International          ,Tampa International            
3500,3799,Birmingham International       ,Tampa International            
9925,9759,Nashville International        ,Tampa International            
14573,14831,Gen Edw L Logan Intl           ,Tampa International            
774,613,Buffalo Niagara Intl           ,Tampa International            
21273,19367,Baltimore-Washington Internatio,Tampa International            
223,217,Columbia Metropolitan          ,Tampa International            
296,441,Akron-Canton Regional          ,Tampa International            
140,136,Charleston AFB/International   ,Tampa International            
5625,7118,Cleveland-Hopkins Intl         ,Tampa International            
30702,28277,Charlotte/Douglas International,Tampa International            
4672,5049,Port Columbus Intl             ,Tampa International            
13961,14500,Cincinnati Northern Kentucky In,Tampa International            
2963,2692,James M Cox Dayton Intl        ,Tampa International            
11771,11521,Ronald Reagan Washington Nation,Tampa International            
8184,7749,Denver Intl                    ,Tampa International            
32881,31099,Dallas-Fort Worth International,Tampa International            
17856,18878,Detroit Metropolitan-Wayne Coun,Tampa International            
21607,21459,Newark Intl                    ,Tampa International            
25345,30556,Fort Lauderdale-Hollywood Int'l,Tampa International            
540,739,Bishop                         ,Tampa International            
358,672,Gulfport-Biloxi Regional       ,Tampa International            
122,203,Kent County International      ,Tampa International            
2893,3391,Piedmont Triad International   ,Tampa International            
146,151,Greenville-Spartanburg         ,Tampa International            
1578,1029,William P Hobby                ,Tampa International            
80,73,Westchester Cty                ,Tampa International            
149,128,Huntsville International       ,Tampa International            
10151,10392,Washington Dulles International,Tampa International            
15198,15706,George Bush Intercontinental   ,Tampa International            
6182,6315,Indianapolis International     ,Tampa International            
2118,1909,Long Island - MacArthur        ,Tampa International            
