rorg,rdes,Origin,Dest
1,132,San Francisco International    ,Austin-Bergstrom International 
0,0,Shreveport Regional            ,Austin-Bergstrom International 
20,372,San Jose International         ,Austin-Bergstrom International 
34,505,Salt Lake City Intl            ,Austin-Bergstrom International 
0,0,Sacramento International       ,Austin-Bergstrom International 
1,11,John Wayne /Orange Co          ,Austin-Bergstrom International 
9,23,Lambert-St Louis International ,Austin-Bergstrom International 
0,0,Tallahassee Regional           ,Austin-Bergstrom International 
2,24,Tampa International            ,Austin-Bergstrom International 
0,11,Tulsa International            ,Austin-Bergstrom International 
1,54,Tucson International           ,Austin-Bergstrom International 
1,0,McGhee-Tyson                   ,Austin-Bergstrom International 
0,0,Eglin Air Force Base           ,Austin-Bergstrom International 
580,1502,William B Hartsfield-Atlanta In,Asheville Regional             
0,0,Baltimore-Washington Internatio,Asheville Regional             
0,0,Charlotte/Douglas International,Asheville Regional             
89,216,Cincinnati Northern Kentucky In,Asheville Regional             
4,75,Detroit Metropolitan-Wayne Coun,Asheville Regional             
40,276,Newark Intl                    ,Asheville Regional             
0,0,Greenville-Spartanburg         ,Asheville Regional             
68,124,George Bush Intercontinental   ,Asheville Regional             
8,31,Minneapolis-St Paul Intl       ,Asheville Regional             
0,0,Tri-Cities Regional            ,Asheville Regional             
0,0,McGhee-Tyson                   ,Asheville Regional             
0,0,Lehigh Valley International    ,Wilkes-Barre/Scranton Intl     
358,742,William B Hartsfield-Atlanta In,Wilkes-Barre/Scranton Intl     
1,0,Baltimore-Washington Internatio,Wilkes-Barre/Scranton Intl     
0,0,Charlotte/Douglas International,Wilkes-Barre/Scranton Intl     
107,400,Cincinnati Northern Kentucky In,Wilkes-Barre/Scranton Intl     
6,54,Detroit Metropolitan-Wayne Coun,Wilkes-Barre/Scranton Intl     
0,0,Elmira/Corning Regional        ,Wilkes-Barre/Scranton Intl     
0,0,Greenville-Spartanburg         ,Wilkes-Barre/Scranton Intl     
0,0,Harrisburg Intl                ,Wilkes-Barre/Scranton Intl     
44,396,Chicago O'Hare International   ,Wilkes-Barre/Scranton Intl     
2,37,Philadelphia Intl              ,Wilkes-Barre/Scranton Intl     
0,1,Pittsburgh International       ,Wilkes-Barre/Scranton Intl     
0,0,Lehigh Valley International    ,Kalamazoo County               
52,106,William B Hartsfield-Atlanta In,Kalamazoo County               
0,0,Wilkes-Barre/Scranton Intl     ,Kalamazoo County               
0,0,Burlington International       ,Kalamazoo County               
108,435,Cincinnati Northern Kentucky In,Kalamazoo County               
0,0,James M Cox Dayton Intl        ,Kalamazoo County               
29,475,Detroit Metropolitan-Wayne Coun,Kalamazoo County               
0,0,Austin Straubel International  ,Kalamazoo County               
0,0,Capital City                   ,Kalamazoo County               
4,56,Minneapolis-St Paul Intl       ,Kalamazoo County               
215,1306,Chicago O'Hare International   ,Kalamazoo County               
0,0,Pittsburgh International       ,Kalamazoo County               
0,0,South Bend Regional            ,Kalamazoo County               
0,0,Toledo Express                 ,Kalamazoo County               
0,0,Lehigh Valley International    ,Bradley International          
1,0,Albany Cty                     ,Bradley International          
157,1342,William B Hartsfield-Atlanta In,Bradley International          
1,0,Wilkes-Barre/Scranton Intl     ,Bradley International          
16,150,Nashville International        ,Bradley International          
0,0,Gen Edw L Logan Intl           ,Bradley International          
0,0,Burlington International       ,Bradley International          
0,0,Buffalo Niagara Intl           ,Bradley International          
185,1954,Baltimore-Washington Internatio,Bradley International          
55,302,Cleveland-Hopkins Intl         ,Bradley International          
63,1022,Charlotte/Douglas International,Bradley International          
9,14,Port Columbus Intl             ,Bradley International          
63,521,Cincinnati Northern Kentucky In,Bradley International          
0,0,James M Cox Dayton Intl        ,Bradley International          
58,528,Ronald Reagan Washington Nation,Bradley International          
4,56,Denver Intl                    ,Bradley International          
251,555,Dallas-Fort Worth International,Bradley International          
89,1094,Detroit Metropolitan-Wayne Coun,Bradley International          
136,969,Newark Intl                    ,Bradley International          
13,254,Fort Lauderdale-Hollywood Int'l,Bradley International          
84,790,Washington Dulles International,Bradley International          
35,104,George Bush Intercontinental   ,Bradley International          
2,37,Indianapolis International     ,Bradley International          
0,0,Long Island - MacArthur        ,Bradley International          
40,42,John F Kennedy Intl            ,Bradley International          
20,261,McCarran International         ,Bradley International          
1,65,Los Angeles International      ,Bradley International          
0,0,LaGuardia                      ,Bradley International          
91,592,Orlando International          ,Bradley International          
0,0,Harrisburg Intl                ,Bradley International          
74,538,Chicago Midway                 ,Bradley International          
83,220,Miami International            ,Bradley International          
8,131,General Mitchell International ,Bradley International          
50,728,Minneapolis-St Paul Intl       ,Bradley International          
533,2357,Chicago O'Hare International   ,Bradley International          
3,107,Palm Beach International       ,Bradley International          
61,1505,Philadelphia Intl              ,Bradley International          
2,323,Phoenix Sky Harbor Internationa,Bradley International          
25,122,Pittsburgh International       ,Bradley International          
0,0,Theodore F Green State         ,Bradley International          
0,0,Portland International Jetport ,Bradley International          
107,650,Raleigh-Durham International   ,Bradley International          
0,0,Greater Rochester Int'l        ,Bradley International          
54,151,Southwest Florida International,Bradley International          
0,0,San Francisco International    ,Bradley International          
6,189,Luis Munoz Marin International ,Bradley International          
1,8,Salt Lake City Intl            ,Bradley International          
0,1,Sarasota Bradenton Internationa,Bradley International          
4,13,Lambert-St Louis International ,Bradley International          
0,0,Stewart                        ,Bradley International          
0,0,Syracuse-Hancock Intl          ,Bradley International          
75,398,Tampa International            ,Bradley International          
83,659,Ted Stevens Anchorage Internati,Bethel                         
0,0,Denver Intl                    ,Scotts Bluff County            
0,0,Ted Stevens Anchorage Internati,Boeing Field/King County Intl  
0,0,Burbank-Glendale-Pasadena      ,Meadows                        
1,15,Denver Intl                    ,Meadows                        
0,0,Dallas-Fort Worth International,Meadows                        
0,0,Fresno Yosemite International  ,Meadows                        
92,158,George Bush Intercontinental   ,Meadows                        
0,37,McCarran International         ,Meadows                        
46,545,Los Angeles International      ,Meadows                        
0,0,Monterey Peninsula             ,Meadows                        
0,0,Metropolitan Oakland Internatio,Meadows                        
0,0,Ontario International          ,Meadows                        
0,0,Oxnard                         ,Meadows                        
16,324,Phoenix Sky Harbor Internationa,Meadows                        
0,0,Palm Springs International     ,Meadows                        
0,20,San Diego International-Lindber,Meadows                        
0,0,Santa Barbara Municipal        ,Meadows                        
9,601,San Francisco International    ,Meadows                        
0,0,San Jose International         ,Meadows                        
13,240,Salt Lake City Intl            ,Meadows                        
0,6,Sacramento International       ,Meadows                        
0,0,John Wayne /Orange Co          ,Meadows                        
13,116,William B Hartsfield-Atlanta In,Binghamton Regional            
1,0,Wilkes-Barre/Scranton Intl     ,Binghamton Regional            
0,0,Baltimore-Washington Internatio,Binghamton Regional            
66,213,Cincinnati Northern Kentucky In,Binghamton Regional            
9,73,Detroit Metropolitan-Wayne Coun,Binghamton Regional            
0,0,Elmira/Corning Regional        ,Binghamton Regional            
26,96,Washington Dulles International,Binghamton Regional            
0,0,Tompkins Cty                   ,Binghamton Regional            
5,6,John F Kennedy Intl            ,Binghamton Regional            
0,0,Chicago O'Hare International   ,Binghamton Regional            
0,0,Philadelphia Intl              ,Binghamton Regional            
0,0,Pittsburgh International       ,Binghamton Regional            
0,0,Albany Cty                     ,Bangor International           
22,233,William B Hartsfield-Atlanta In,Bangor International           
516,1680,Gen Edw L Logan Intl           ,Bangor International           
0,0,Burlington International       ,Bangor International           
145,581,Cincinnati Northern Kentucky In,Bangor International           
10,107,Detroit Metropolitan-Wayne Coun,Bangor International           
21,189,Newark Intl                    ,Bangor International           
43,296,LaGuardia                      ,Bangor International           
0,0,Manchester                     ,Bangor International           
0,2,Minneapolis-St Paul Intl       ,Bangor International           
0,0,Chicago O'Hare International   ,Bangor International           
0,0,Philadelphia Intl              ,Bangor International           
0,0,Pittsburgh International       ,Bangor International           
0,0,Theodore F Green State         ,Bangor International           
0,0,Portland International Jetport ,Bangor International           
0,0,Stewart                        ,Bangor International           
